asin,source_selected_image_url,html_image_url,valid_listing_rows,distinct_image_count,result
B0CZP4Y4ZL,https://m.media-amazon.com/images/I/61Qdv9oyoYL.jpg,https://m.media-amazon.com/images/I/61Qdv9oyoYL.jpg,1,1,PASS
B0CZP535CP,https://m.media-amazon.com/images/I/41z6aLncVhL.jpg,https://m.media-amazon.com/images/I/41z6aLncVhL.jpg,1,1,PASS
B0CZP6VYRW,https://m.media-amazon.com/images/I/41QwYzxeHBL.jpg,https://m.media-amazon.com/images/I/41QwYzxeHBL.jpg,1,1,PASS
B0CZRWC6XQ,https://m.media-amazon.com/images/I/31FJg6y4LJL.jpg,https://m.media-amazon.com/images/I/31FJg6y4LJL.jpg,1,1,PASS
B0CZRX7YRD,https://m.media-amazon.com/images/I/418FoWgSuhL.jpg,https://m.media-amazon.com/images/I/418FoWgSuhL.jpg,1,1,PASS
B0CZRZN1QY,https://m.media-amazon.com/images/I/31HcTB4PmLL.jpg,https://m.media-amazon.com/images/I/31HcTB4PmLL.jpg,1,1,PASS
B0D28R268K,https://m.media-amazon.com/images/I/71vMl92I5FL.jpg,https://m.media-amazon.com/images/I/71vMl92I5FL.jpg,2,2,PASS
B0D28RR1ZY,https://m.media-amazon.com/images/I/71kVBNdGc1L.jpg,https://m.media-amazon.com/images/I/71kVBNdGc1L.jpg,1,1,PASS
B0D28S9Q4S,https://m.media-amazon.com/images/I/31Gs2xr0E5L.jpg,https://m.media-amazon.com/images/I/31Gs2xr0E5L.jpg,1,1,PASS
B0D28SMRMN,https://m.media-amazon.com/images/I/41-3QI2ajeL.jpg,https://m.media-amazon.com/images/I/41-3QI2ajeL.jpg,1,1,PASS
B0D28TDMT8,https://m.media-amazon.com/images/I/61k8GXUGHxL.jpg,https://m.media-amazon.com/images/I/61k8GXUGHxL.jpg,1,1,PASS
B0D28TWPYD,https://m.media-amazon.com/images/I/41wwDPmCG8L.jpg,https://m.media-amazon.com/images/I/41wwDPmCG8L.jpg,1,1,PASS
B0D28V7VZD,https://m.media-amazon.com/images/I/61L3EgCtBNL.jpg,https://m.media-amazon.com/images/I/61L3EgCtBNL.jpg,1,1,PASS
B0D28V95FG,https://m.media-amazon.com/images/I/61g+hSvM4TL.jpg,https://m.media-amazon.com/images/I/61g+hSvM4TL.jpg,2,1,PASS
B0D28VF8S2,https://m.media-amazon.com/images/I/61sm7uVO8lL.jpg,https://m.media-amazon.com/images/I/61sm7uVO8lL.jpg,1,1,PASS
B0D28VPVKD,https://m.media-amazon.com/images/I/41cMvBv0z+L.jpg,https://m.media-amazon.com/images/I/41cMvBv0z+L.jpg,1,1,PASS
B0D28WGCY4,https://m.media-amazon.com/images/I/41JIfZgNN+L.jpg,https://m.media-amazon.com/images/I/41JIfZgNN+L.jpg,1,1,PASS
B0D28WMPYX,https://m.media-amazon.com/images/I/41gyC65C2OL.jpg,https://m.media-amazon.com/images/I/41gyC65C2OL.jpg,1,1,PASS
B0D28WPS53,https://m.media-amazon.com/images/I/71t6lysGE1L.jpg,https://m.media-amazon.com/images/I/71t6lysGE1L.jpg,2,2,PASS
B0D28X8ZF9,https://m.media-amazon.com/images/I/41jKc-qIK6L.jpg,https://m.media-amazon.com/images/I/41jKc-qIK6L.jpg,1,1,PASS
B0D28XC4DK,https://m.media-amazon.com/images/I/61qSsFA548L.jpg,https://m.media-amazon.com/images/I/61qSsFA548L.jpg,2,2,PASS
B0D28XF1RG,https://m.media-amazon.com/images/I/71KNYNa3+iL.jpg,https://m.media-amazon.com/images/I/71KNYNa3+iL.jpg,2,2,PASS
B0D28XQPC8,https://m.media-amazon.com/images/I/41cnY9HR5JL.jpg,https://m.media-amazon.com/images/I/41cnY9HR5JL.jpg,1,1,PASS
B0D28Y45YZ,https://m.media-amazon.com/images/I/61tbJnRVxEL.jpg,https://m.media-amazon.com/images/I/61tbJnRVxEL.jpg,1,1,PASS
B0D28YQP11,https://m.media-amazon.com/images/I/31VOkK77ZdL.jpg,https://m.media-amazon.com/images/I/31VOkK77ZdL.jpg,1,1,PASS
B0D291QGY1,https://m.media-amazon.com/images/I/71A6Tz7jbKL.jpg,https://m.media-amazon.com/images/I/71A6Tz7jbKL.jpg,2,2,PASS
B0D29217Q8,https://m.media-amazon.com/images/I/41k1s-sb21L.jpg,https://m.media-amazon.com/images/I/41k1s-sb21L.jpg,1,1,PASS
B0D292M8M7,https://m.media-amazon.com/images/I/717YcbySKFL.jpg,https://m.media-amazon.com/images/I/717YcbySKFL.jpg,1,1,PASS
B0D292N6G6,https://m.media-amazon.com/images/I/6110VOYcCQL.jpg,https://m.media-amazon.com/images/I/6110VOYcCQL.jpg,1,1,PASS
B0D292PP67,https://m.media-amazon.com/images/I/51a3nfbEAwL.jpg,https://m.media-amazon.com/images/I/51a3nfbEAwL.jpg,1,1,PASS
B0D293PM6V,https://m.media-amazon.com/images/I/71IgzrGMJAL.jpg,https://m.media-amazon.com/images/I/71IgzrGMJAL.jpg,1,1,PASS
B0D2945NZS,https://m.media-amazon.com/images/I/31a5iiBmjJL.jpg,https://m.media-amazon.com/images/I/31a5iiBmjJL.jpg,2,2,PASS
B0D2948DVC,https://m.media-amazon.com/images/I/41e2iTJ-6wL.jpg,https://m.media-amazon.com/images/I/41e2iTJ-6wL.jpg,1,1,PASS
B0D2949Q4K,https://m.media-amazon.com/images/I/712o0pIQk5L.jpg,https://m.media-amazon.com/images/I/712o0pIQk5L.jpg,1,1,PASS
B0D294TFL1,https://m.media-amazon.com/images/I/31IREY5BugL.jpg,https://m.media-amazon.com/images/I/31IREY5BugL.jpg,1,1,PASS
B0D294TFL2,https://m.media-amazon.com/images/I/61gw3oP63gL.jpg,https://m.media-amazon.com/images/I/61gw3oP63gL.jpg,1,1,PASS
B0D294Y23J,https://m.media-amazon.com/images/I/41QSf6RzgPL.jpg,https://m.media-amazon.com/images/I/41QSf6RzgPL.jpg,1,1,PASS
B0D2951382,https://m.media-amazon.com/images/I/61BEGuMozFL.jpg,https://m.media-amazon.com/images/I/61BEGuMozFL.jpg,1,1,PASS
B0D29516SQ,https://m.media-amazon.com/images/I/61l8nwS3JUL.jpg,https://m.media-amazon.com/images/I/61l8nwS3JUL.jpg,1,1,PASS
B0D29516SS,https://m.media-amazon.com/images/I/4188V4+RTjL.jpg,https://m.media-amazon.com/images/I/4188V4+RTjL.jpg,2,1,PASS
B0D295CX3N,https://m.media-amazon.com/images/I/41FUMSBiVtL.jpg,https://m.media-amazon.com/images/I/41FUMSBiVtL.jpg,3,2,PASS
B0D295J88V,https://m.media-amazon.com/images/I/41HwssNO72L.jpg,https://m.media-amazon.com/images/I/41HwssNO72L.jpg,1,1,PASS
B0D295JDDS,https://m.media-amazon.com/images/I/61834AuotTL.jpg,https://m.media-amazon.com/images/I/61834AuotTL.jpg,1,1,PASS
B0D295XS3F,https://m.media-amazon.com/images/I/61exj263dsL.jpg,https://m.media-amazon.com/images/I/61exj263dsL.jpg,2,1,PASS
B0D296BHQP,https://m.media-amazon.com/images/I/61GkrMGlUvL.jpg,https://m.media-amazon.com/images/I/61GkrMGlUvL.jpg,1,1,PASS
B0D296DZPB,https://m.media-amazon.com/images/I/41AZ4EifwqL.jpg,https://m.media-amazon.com/images/I/41AZ4EifwqL.jpg,1,1,PASS
B0D296FXJP,https://m.media-amazon.com/images/I/41QmSqH2kPL.jpg,https://m.media-amazon.com/images/I/41QmSqH2kPL.jpg,2,2,PASS
B0D296W2FG,https://m.media-amazon.com/images/I/61CbWikXLNL.jpg,https://m.media-amazon.com/images/I/61CbWikXLNL.jpg,2,2,PASS
B0D296W5SC,https://m.media-amazon.com/images/I/61oFSAkiHVL.jpg,https://m.media-amazon.com/images/I/61oFSAkiHVL.jpg,1,1,PASS
B0D296W5SD,https://m.media-amazon.com/images/I/41VxGSo6qoL.jpg,https://m.media-amazon.com/images/I/41VxGSo6qoL.jpg,1,1,PASS
B0D296YQB1,https://m.media-amazon.com/images/I/31ciM4IuUfL.jpg,https://m.media-amazon.com/images/I/31ciM4IuUfL.jpg,1,1,PASS
B0D296Z5B4,https://m.media-amazon.com/images/I/61nr8W2ggML.jpg,https://m.media-amazon.com/images/I/61nr8W2ggML.jpg,2,2,PASS
B0D2971DNH,https://m.media-amazon.com/images/I/41IZ27gka0L.jpg,https://m.media-amazon.com/images/I/41IZ27gka0L.jpg,1,1,PASS
B0D2975M1Y,https://m.media-amazon.com/images/I/41N3qkPzQVL.jpg,https://m.media-amazon.com/images/I/41N3qkPzQVL.jpg,2,2,PASS
B0D2975QTC,https://m.media-amazon.com/images/I/41PSvX9zyBL.jpg,https://m.media-amazon.com/images/I/41PSvX9zyBL.jpg,2,2,PASS
B0D2976K5L,https://m.media-amazon.com/images/I/71L-2B+SO-L.jpg,https://m.media-amazon.com/images/I/71L-2B+SO-L.jpg,1,1,PASS
B0D2977G11,https://m.media-amazon.com/images/I/61ekqycNfIL.jpg,https://m.media-amazon.com/images/I/61ekqycNfIL.jpg,1,1,PASS
B0D2977TGQ,https://m.media-amazon.com/images/I/31O53TsKtqL.jpg,https://m.media-amazon.com/images/I/31O53TsKtqL.jpg,2,1,PASS
B0D2979K33,https://m.media-amazon.com/images/I/6118e1tSeUL.jpg,https://m.media-amazon.com/images/I/6118e1tSeUL.jpg,1,1,PASS
B0D297H6ZM,https://m.media-amazon.com/images/I/41+P5gbGm2L.jpg,https://m.media-amazon.com/images/I/41+P5gbGm2L.jpg,2,1,PASS
B0D297QW6M,https://m.media-amazon.com/images/I/41JIfZgNN+L.jpg,https://m.media-amazon.com/images/I/41JIfZgNN+L.jpg,2,1,PASS
B0D2983TQX,https://m.media-amazon.com/images/I/41nO-m8jPtL.jpg,https://m.media-amazon.com/images/I/41nO-m8jPtL.jpg,1,1,PASS
B0D2985XLY,https://m.media-amazon.com/images/I/611lk6Di1oL.jpg,https://m.media-amazon.com/images/I/611lk6Di1oL.jpg,1,1,PASS
B0D298G4WX,https://m.media-amazon.com/images/I/31Y2dweLVdL.jpg,https://m.media-amazon.com/images/I/31Y2dweLVdL.jpg,1,1,PASS
B0D298HNWF,https://m.media-amazon.com/images/I/41WR3pfctSL.jpg,https://m.media-amazon.com/images/I/41WR3pfctSL.jpg,2,2,PASS
B0D298MYFM,https://m.media-amazon.com/images/I/41ivz+9dXmL.jpg,https://m.media-amazon.com/images/I/41ivz+9dXmL.jpg,1,1,PASS
B0D298QXXM,https://m.media-amazon.com/images/I/318TPAeToYL.jpg,https://m.media-amazon.com/images/I/318TPAeToYL.jpg,2,1,PASS
B0D298RPWW,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,https://m.media-amazon.com/images/I/41wpWe3Ug2L.jpg,2,2,PASS
B0D298ZBH2,https://m.media-amazon.com/images/I/31EjrrrLY5L.jpg,https://m.media-amazon.com/images/I/31EjrrrLY5L.jpg,2,1,PASS
B0D29912X4,https://m.media-amazon.com/images/I/61UG9IGFeEL.jpg,https://m.media-amazon.com/images/I/61UG9IGFeEL.jpg,1,1,PASS
B0D299566W,https://m.media-amazon.com/images/I/418OUkCqa0L.jpg,https://m.media-amazon.com/images/I/418OUkCqa0L.jpg,1,1,PASS
B0D2996NVS,https://m.media-amazon.com/images/I/41R6dCxOy9L.jpg,https://m.media-amazon.com/images/I/41R6dCxOy9L.jpg,1,1,PASS
B0D2996WRV,https://m.media-amazon.com/images/I/61OAScDwKHL.jpg,https://m.media-amazon.com/images/I/61OAScDwKHL.jpg,1,1,PASS
B0D2997QLZ,https://m.media-amazon.com/images/I/61iAcH4XiZL.jpg,https://m.media-amazon.com/images/I/61iAcH4XiZL.jpg,2,2,PASS
B0D299FZWX,https://m.media-amazon.com/images/I/41yaZxKr5FL.jpg,https://m.media-amazon.com/images/I/41yaZxKr5FL.jpg,2,1,PASS
B0D299JDV6,https://m.media-amazon.com/images/I/31ujv7SB27L.jpg,https://m.media-amazon.com/images/I/31ujv7SB27L.jpg,1,1,PASS
B0D299LXGP,https://m.media-amazon.com/images/I/41CqmnBIiRL.jpg,https://m.media-amazon.com/images/I/41CqmnBIiRL.jpg,2,1,PASS
B0D29BVFXT,https://m.media-amazon.com/images/I/31owo4DApXL.jpg,https://m.media-amazon.com/images/I/31owo4DApXL.jpg,1,1,PASS
B0D2T88K9T,https://m.media-amazon.com/images/I/71SR9NN9zsL.jpg,https://m.media-amazon.com/images/I/71SR9NN9zsL.jpg,1,1,PASS
B0D2TCJKT7,https://m.media-amazon.com/images/I/416C+UvNuxL.jpg,https://m.media-amazon.com/images/I/416C+UvNuxL.jpg,1,1,PASS
B0D2TDTRQC,https://m.media-amazon.com/images/I/51NlNwtRA-L.jpg,https://m.media-amazon.com/images/I/51NlNwtRA-L.jpg,1,1,PASS
B0D2TDV7CT,https://m.media-amazon.com/images/I/412hJIEQHDL.jpg,https://m.media-amazon.com/images/I/412hJIEQHDL.jpg,1,1,PASS
B0D2TDY3TB,https://m.media-amazon.com/images/I/51sjEOH71DL.jpg,https://m.media-amazon.com/images/I/51sjEOH71DL.jpg,1,1,PASS
B0D2TDZ4F6,https://m.media-amazon.com/images/I/41KvgGj241L.jpg,https://m.media-amazon.com/images/I/41KvgGj241L.jpg,1,1,PASS
B0D2TF3H6H,https://m.media-amazon.com/images/I/41KnN8s1BvL.jpg,https://m.media-amazon.com/images/I/41KnN8s1BvL.jpg,2,2,PASS
B0D2TF4BNL,https://m.media-amazon.com/images/I/41vESmsjktL.jpg,https://m.media-amazon.com/images/I/41vESmsjktL.jpg,1,1,PASS
B0D2TFCV6M,https://m.media-amazon.com/images/I/21KcP7vBUrL.jpg,https://m.media-amazon.com/images/I/21KcP7vBUrL.jpg,1,1,PASS
B0D2TFSNS3,https://m.media-amazon.com/images/I/71vMl92I5FL.jpg,https://m.media-amazon.com/images/I/71vMl92I5FL.jpg,1,1,PASS
B0D2TFV7VM,https://m.media-amazon.com/images/I/714hza3cjjL.jpg,https://m.media-amazon.com/images/I/714hza3cjjL.jpg,2,1,PASS
B0D2TFWFX7,https://m.media-amazon.com/images/I/31WKGR35F7L.jpg,https://m.media-amazon.com/images/I/31WKGR35F7L.jpg,1,1,PASS
B0D2TGPFLD,https://m.media-amazon.com/images/I/41R2uveduwL.jpg,https://m.media-amazon.com/images/I/41R2uveduwL.jpg,2,2,PASS
B0D2TMLF62,https://m.media-amazon.com/images/I/713Amzw9alL.jpg,https://m.media-amazon.com/images/I/713Amzw9alL.jpg,1,1,PASS
B0D2TMLF64,https://m.media-amazon.com/images/I/41LRRpr5qmL.jpg,https://m.media-amazon.com/images/I/41LRRpr5qmL.jpg,1,1,PASS
B0D32YBFXP,https://m.media-amazon.com/images/I/41FmMdkg4fL.jpg,https://m.media-amazon.com/images/I/41FmMdkg4fL.jpg,3,2,PASS
B0D4DZJN2X,https://m.media-amazon.com/images/I/61I3O70zMZL.jpg,https://m.media-amazon.com/images/I/61I3O70zMZL.jpg,1,1,PASS
B0D4J19XZ2,https://m.media-amazon.com/images/I/31orC9+0HBL.jpg,https://m.media-amazon.com/images/I/31orC9+0HBL.jpg,1,1,PASS
B0D4J3RTF9,https://m.media-amazon.com/images/I/31y6BrQFjZL.jpg,https://m.media-amazon.com/images/I/31y6BrQFjZL.jpg,1,1,PASS
B0D4J3Z24S,https://m.media-amazon.com/images/I/315SQrdjl9L.jpg,https://m.media-amazon.com/images/I/315SQrdjl9L.jpg,1,1,PASS
B0D4J42MFK,https://m.media-amazon.com/images/I/31kACZgD1pL.jpg,https://m.media-amazon.com/images/I/31kACZgD1pL.jpg,1,1,PASS
B0D4J4CCWF,https://m.media-amazon.com/images/I/21pVNQX1mVL.jpg,https://m.media-amazon.com/images/I/21pVNQX1mVL.jpg,1,1,PASS
B0D4J4GD18,https://m.media-amazon.com/images/I/51TO1JRnPLL.jpg,https://m.media-amazon.com/images/I/51TO1JRnPLL.jpg,1,1,PASS
B0D4J5Q7SQ,https://m.media-amazon.com/images/I/21-udXFPHyL.jpg,https://m.media-amazon.com/images/I/21-udXFPHyL.jpg,1,1,PASS
B0D5BDGF22,https://m.media-amazon.com/images/I/41nuVAi+jaL.jpg,https://m.media-amazon.com/images/I/41nuVAi+jaL.jpg,1,1,PASS
B0D5BFGM4G,https://m.media-amazon.com/images/I/7141pNkjO9L.jpg,https://m.media-amazon.com/images/I/7141pNkjO9L.jpg,1,1,PASS
B0D5BFHKBN,https://m.media-amazon.com/images/I/415rSO7JXSL.jpg,https://m.media-amazon.com/images/I/415rSO7JXSL.jpg,1,1,PASS
B0D5BFMF7Z,https://m.media-amazon.com/images/I/411bOUjoHLL.jpg,https://m.media-amazon.com/images/I/411bOUjoHLL.jpg,1,1,PASS
B0D5LRLW7D,https://m.media-amazon.com/images/I/51BpjFaqtRL.jpg,https://m.media-amazon.com/images/I/51BpjFaqtRL.jpg,1,1,PASS
B0D5LRVWYD,https://m.media-amazon.com/images/I/51hmsm8TRjL.jpg,https://m.media-amazon.com/images/I/51hmsm8TRjL.jpg,1,1,PASS
B0D5LSD942,https://m.media-amazon.com/images/I/31paNpdKdOL.jpg,https://m.media-amazon.com/images/I/31paNpdKdOL.jpg,1,1,PASS
B0D5LSDJY7,https://m.media-amazon.com/images/I/519beI9mpYL.jpg,https://m.media-amazon.com/images/I/519beI9mpYL.jpg,1,1,PASS
B0D5LT7ZPW,https://m.media-amazon.com/images/I/31xfHFAbVrL.jpg,https://m.media-amazon.com/images/I/31xfHFAbVrL.jpg,1,1,PASS
B0D5LV2NC3,https://m.media-amazon.com/images/I/31puH1bYKAL.jpg,https://m.media-amazon.com/images/I/31puH1bYKAL.jpg,1,1,PASS
B0D5LVCYF1,https://m.media-amazon.com/images/I/51S4h-355rL.jpg,https://m.media-amazon.com/images/I/51S4h-355rL.jpg,1,1,PASS
B0D5QY9SQ1,https://m.media-amazon.com/images/I/31g5o6NrNBL.jpg,https://m.media-amazon.com/images/I/31g5o6NrNBL.jpg,1,1,PASS
B0D5QZ5D6Y,https://m.media-amazon.com/images/I/31n8fnCQi2L.jpg,https://m.media-amazon.com/images/I/31n8fnCQi2L.jpg,1,1,PASS
B0D5QZQGD1,https://m.media-amazon.com/images/I/31kxygcw0TL.jpg,https://m.media-amazon.com/images/I/31kxygcw0TL.jpg,2,1,PASS
B0D5R1HHGH,https://m.media-amazon.com/images/I/31qFqubgoTL.jpg,https://m.media-amazon.com/images/I/31qFqubgoTL.jpg,1,1,PASS
B0D5R6GFS6,https://m.media-amazon.com/images/I/31u8csn3uVL.jpg,https://m.media-amazon.com/images/I/31u8csn3uVL.jpg,1,1,PASS
B0D5R6VXV8,https://m.media-amazon.com/images/I/31u8csn3uVL.jpg,https://m.media-amazon.com/images/I/31u8csn3uVL.jpg,1,1,PASS
B0D5R7QWW1,https://m.media-amazon.com/images/I/31ILYb7UoNL.jpg,https://m.media-amazon.com/images/I/31ILYb7UoNL.jpg,1,1,PASS
B0D5R7ZCC1,https://m.media-amazon.com/images/I/4190S4e9uTL.jpg,https://m.media-amazon.com/images/I/4190S4e9uTL.jpg,1,1,PASS
B0D6KKSWN8,https://m.media-amazon.com/images/I/41sYymjk4GL.jpg,https://m.media-amazon.com/images/I/41sYymjk4GL.jpg,2,1,PASS
B0D6KL4C43,https://m.media-amazon.com/images/I/41vZaFG4YVL.jpg,https://m.media-amazon.com/images/I/41vZaFG4YVL.jpg,1,1,PASS
B0D6KLL6DX,https://m.media-amazon.com/images/I/41uiintfPlL.jpg,https://m.media-amazon.com/images/I/41uiintfPlL.jpg,2,2,PASS
B0D6KLR3J5,https://m.media-amazon.com/images/I/41rFmFVy5AL.jpg,https://m.media-amazon.com/images/I/41rFmFVy5AL.jpg,1,1,PASS
B0D6KMDZY7,https://m.media-amazon.com/images/I/41lj0FGiuAL.jpg,https://m.media-amazon.com/images/I/41lj0FGiuAL.jpg,1,1,PASS
B0D6KMPC9W,https://m.media-amazon.com/images/I/41VjB+iYsfL.jpg,https://m.media-amazon.com/images/I/41VjB+iYsfL.jpg,1,1,PASS
B0D6KMPJB7,https://m.media-amazon.com/images/I/410uIlo+QzL.jpg,https://m.media-amazon.com/images/I/410uIlo+QzL.jpg,1,1,PASS
B0D6KQH4MB,https://m.media-amazon.com/images/I/51tpGWupuqL.jpg,https://m.media-amazon.com/images/I/51tpGWupuqL.jpg,2,1,PASS
B0D6KQNX6C,https://m.media-amazon.com/images/I/41dd67nzvhL.jpg,https://m.media-amazon.com/images/I/41dd67nzvhL.jpg,1,1,PASS
B0D6KRFN41,https://m.media-amazon.com/images/I/51cIntnkVIL.jpg,https://m.media-amazon.com/images/I/51cIntnkVIL.jpg,1,1,PASS
B0D6KRHHYL,https://m.media-amazon.com/images/I/51nPJLJ52lL.jpg,https://m.media-amazon.com/images/I/51nPJLJ52lL.jpg,1,1,PASS
B0D6KRYNZD,https://m.media-amazon.com/images/I/31aB1ml2c8L.jpg,https://m.media-amazon.com/images/I/31aB1ml2c8L.jpg,1,1,PASS
B0D6KSHMXF,https://m.media-amazon.com/images/I/51FZxwjdxpL.jpg,https://m.media-amazon.com/images/I/51FZxwjdxpL.jpg,3,2,PASS
B0D6KSQY6M,https://m.media-amazon.com/images/I/51372VTWEGL.jpg,https://m.media-amazon.com/images/I/51372VTWEGL.jpg,1,1,PASS
B0D6KTG2TN,https://m.media-amazon.com/images/I/41UdcdlkinL.jpg,https://m.media-amazon.com/images/I/41UdcdlkinL.jpg,1,1,PASS
B0D76N7NC4,https://m.media-amazon.com/images/I/41ExhK-s3HL.jpg,https://m.media-amazon.com/images/I/41ExhK-s3HL.jpg,1,1,PASS
B0D76R2FJH,https://m.media-amazon.com/images/I/410hpxFbwaL.jpg,https://m.media-amazon.com/images/I/410hpxFbwaL.jpg,1,1,PASS
B0D792Q3VN,https://m.media-amazon.com/images/I/21pZ5IxcUzL.jpg,https://m.media-amazon.com/images/I/21pZ5IxcUzL.jpg,1,1,PASS
B0D7948D7H,https://m.media-amazon.com/images/I/31ejHA+TVrL.jpg,https://m.media-amazon.com/images/I/31ejHA+TVrL.jpg,1,1,PASS
B0D7H2DNBC,https://m.media-amazon.com/images/I/61FaHqCCu0L.jpg,https://m.media-amazon.com/images/I/61FaHqCCu0L.jpg,1,1,PASS
B0D7H2L78Z,https://m.media-amazon.com/images/I/31r149qxr-L.jpg,https://m.media-amazon.com/images/I/31r149qxr-L.jpg,1,1,PASS
B0D7H6835J,https://m.media-amazon.com/images/I/61aRW7eG0fL.jpg,https://m.media-amazon.com/images/I/61aRW7eG0fL.jpg,1,1,PASS
B0D7H7BK8G,https://m.media-amazon.com/images/I/717h6kFbzoL.jpg,https://m.media-amazon.com/images/I/717h6kFbzoL.jpg,1,1,PASS
B0D7H7PX9G,https://m.media-amazon.com/images/I/51rxmwl9R5L.jpg,https://m.media-amazon.com/images/I/51rxmwl9R5L.jpg,1,1,PASS
B0D7H8YLX6,https://m.media-amazon.com/images/I/71yL0k-G8DL.jpg,https://m.media-amazon.com/images/I/71yL0k-G8DL.jpg,1,1,PASS
B0D7H9VQ1N,https://m.media-amazon.com/images/I/61+jYrhVx5L.jpg,https://m.media-amazon.com/images/I/61+jYrhVx5L.jpg,1,1,PASS
B0D7HQP721,https://m.media-amazon.com/images/I/619DVvvU-TL.jpg,https://m.media-amazon.com/images/I/619DVvvU-TL.jpg,1,1,PASS
B0D7RRJ5XX,https://m.media-amazon.com/images/I/31n7sn-48AL.jpg,https://m.media-amazon.com/images/I/31n7sn-48AL.jpg,1,1,PASS
B0D7RSSQ9B,https://m.media-amazon.com/images/I/51Uk2oEKHjL.jpg,https://m.media-amazon.com/images/I/51Uk2oEKHjL.jpg,1,1,PASS
B0D7RSYDJZ,https://m.media-amazon.com/images/I/41v8nIRGAhL.jpg,https://m.media-amazon.com/images/I/41v8nIRGAhL.jpg,1,1,PASS
B0D7RTFZVG,https://m.media-amazon.com/images/I/31JPPpe4FWL.jpg,https://m.media-amazon.com/images/I/31JPPpe4FWL.jpg,1,1,PASS
B0D7RW7725,https://m.media-amazon.com/images/I/51TdqF02H8L.jpg,https://m.media-amazon.com/images/I/51TdqF02H8L.jpg,1,1,PASS
B0D7S17C9W,https://m.media-amazon.com/images/I/41Cn4gsUOhL.jpg,https://m.media-amazon.com/images/I/41Cn4gsUOhL.jpg,2,2,PASS
B0D7S1F3Z7,https://m.media-amazon.com/images/I/419uwi4Z+6L.jpg,https://m.media-amazon.com/images/I/419uwi4Z+6L.jpg,1,1,PASS
B0D7S1F6FQ,https://m.media-amazon.com/images/I/21uC+uWIekL.jpg,https://m.media-amazon.com/images/I/21uC+uWIekL.jpg,1,1,PASS
B0D7S1FK1Q,https://m.media-amazon.com/images/I/61YU+E+1B1L.jpg,https://m.media-amazon.com/images/I/61YU+E+1B1L.jpg,2,1,PASS
B0D7S1JWJV,https://m.media-amazon.com/images/I/31xTNs88LgL.jpg,https://m.media-amazon.com/images/I/31xTNs88LgL.jpg,1,1,PASS
B0D7S1RC3N,https://m.media-amazon.com/images/I/71Q2vMZcFmL.jpg,https://m.media-amazon.com/images/I/71Q2vMZcFmL.jpg,1,1,PASS
B0D7S28YVZ,https://m.media-amazon.com/images/I/71Vvpd5x9eL.jpg,https://m.media-amazon.com/images/I/71Vvpd5x9eL.jpg,2,1,PASS
B0D7S2D47W,https://m.media-amazon.com/images/I/71MeQuWnCiL.jpg,https://m.media-amazon.com/images/I/71MeQuWnCiL.jpg,1,1,PASS
B0D7S2J3GP,https://m.media-amazon.com/images/I/61so-WA-E8L.jpg,https://m.media-amazon.com/images/I/61so-WA-E8L.jpg,1,1,PASS
B0D7S2NKDQ,https://m.media-amazon.com/images/I/31A8+DJ9NeL.jpg,https://m.media-amazon.com/images/I/31A8+DJ9NeL.jpg,1,1,PASS
B0D7S2WQFW,https://m.media-amazon.com/images/I/31YmZy9DJJL.jpg,https://m.media-amazon.com/images/I/31YmZy9DJJL.jpg,1,1,PASS
B0D7S2XG6V,https://m.media-amazon.com/images/I/411nFf+5ZWL.jpg,https://m.media-amazon.com/images/I/411nFf+5ZWL.jpg,1,1,PASS
B0D7S2ZL7J,https://m.media-amazon.com/images/I/311ZjxNguCL.jpg,https://m.media-amazon.com/images/I/311ZjxNguCL.jpg,1,1,PASS
B0D7S31N9W,https://m.media-amazon.com/images/I/41u3fK24dIL.jpg,https://m.media-amazon.com/images/I/41u3fK24dIL.jpg,1,1,PASS
B0D7S3255K,https://m.media-amazon.com/images/I/71sJHvdMNkL.jpg,https://m.media-amazon.com/images/I/71sJHvdMNkL.jpg,2,2,PASS
B0D7S32YGL,https://m.media-amazon.com/images/I/610UtSgXDZL.jpg,https://m.media-amazon.com/images/I/610UtSgXDZL.jpg,1,1,PASS
B0D7S35MGY,https://m.media-amazon.com/images/I/41DBmHJvJYL.jpg,https://m.media-amazon.com/images/I/41DBmHJvJYL.jpg,1,1,PASS
B0D7S36JJ6,https://m.media-amazon.com/images/I/31AWQQKKszL.jpg,https://m.media-amazon.com/images/I/31AWQQKKszL.jpg,1,1,PASS
B0D7S387C4,https://m.media-amazon.com/images/I/31vP1+zb6AL.jpg,https://m.media-amazon.com/images/I/31vP1+zb6AL.jpg,1,1,PASS
B0D7S3HB14,https://m.media-amazon.com/images/I/71YIxlhHedL.jpg,https://m.media-amazon.com/images/I/71YIxlhHedL.jpg,1,1,PASS
B0D7S3HBBM,https://m.media-amazon.com/images/I/712BCc7c-NL.jpg,https://m.media-amazon.com/images/I/712BCc7c-NL.jpg,1,1,PASS
B0D7S3YDZY,https://m.media-amazon.com/images/I/41Ral57afTL.jpg,https://m.media-amazon.com/images/I/41Ral57afTL.jpg,2,1,PASS
B0D7S4GRV9,https://m.media-amazon.com/images/I/41h8SKQbQBL.jpg,https://m.media-amazon.com/images/I/41h8SKQbQBL.jpg,1,1,PASS
